Exhaust,Supply,Return,Outside
-23.5479,5.7893,21.7312,6.5416
-23.4904,6.0852,21.6973,7.0239
-23.624,5.783,21.7254,6.6989
-23.4849,5.7924,21.7817,6.7824
-23.5248,5.7237,21.8983,6.7258
-23.5706,5.7816,21.9394,7.0395
-22.8748,5.7803,21.945,9.4602
-18.2267,9.3606,22.1351,9.8273
-12.5065,10.1783,22.0293,9.9023
-12.1476,10.7323,22.0716,9.6593
-10.8759,11.1081,22.0111,9.3276
-10.372,11.376,22.1252,8.7251
-9.396,11.3312,22.0607,8.099
-8.5875,11.6198,22.1792,7.1369
-7.9537,12.756,22.2982,6.2802
-7.3205,19.4428,22.2027,5.5596
-7.4506,19.7948,22.2009,1.9365
-8.0394,20.8843,22.2417,-4.3071
-8.1012,21.0149,22.2108,-8.6529
-8.4548,20.9169,22.224,-10.4892
-8.2667,20.3965,22.1298,-12.5093
-7.9172,20.1367,22.1449,-13.4942
-7.0127,20.0445,22.0953,-12.88
-5.3501,20.0478,22.031,-12.0213
-3.3577,20.5249,22.1277,-9.2469
-2.3602,20.8826,22.1256,-6.0896
-1.9178,21.3899,22.1736,-3.8929
-10.7009,17.3322,22.1084,-14.7785
-10.0904,20.6818,22.1668,-15.1783
-9.4113,20.6641,22.2657,-15.2269
-9.71,20.9865,22.2778,-15.4427
-10.06,21.2811,22.3451,-15.0889
-9.6675,21.329,22.3689,-14.5421
-10.236,21.2894,22.3691,-15.6779
-2.6554,21.6494,22.4038,-2.3287
0.2605,21.586,22.3938,2.5449
2.8268,21.5266,22.3867,6.3893
4.9899,21.4872,22.3283,10.0774
6.3323,21.3901,22.2938,11.4198
6.6355,21.1791,22.1997,14.6761
7.683,21.4216,22.1226,17.8746
11.3381,21.3634,22.1249,18.4061
18.8994,21.3312,22.0157,17.2171
20.6346,21.6386,22.1401,16.815
24.9697,21.7358,22.2635,17.6739
21.2833,21.8111,22.3519,17.9418
23.8452,21.9461,22.3988,18.1125
23.4239,21.804,22.3512,18.4505
22.946,21.7197,22.3621,18.3322
23.597,21.7032,22.3041,18.2862
26.0075,21.6219,22.2874,18.5776
24.6728,21.7432,22.3186,18.7614
27.04,21.7493,22.3319,18.9543
25.7692,21.7689,22.333,19.1485
26.1758,21.8037,22.3305,19.2526
26.6298,21.7675,22.3238,19.3454
26.7162,22.115,22.4236,19.4511
26.7945,22.1518,22.5079,19.5088
27.2754,22.2114,22.5581,19.6306
27.2003,22.0608,22.5524,19.7246
27.5248,22.0825,22.5172,19.9763
26.4338,22.1447,22.5085,19.9591
26.7274,22.1191,22.5097,20.0174
26.7381,21.8578,22.4501,20.0632
26.8875,21.9987,22.4619,20.1043
27.0645,22.1187,22.4675,20.1682
27.2397,22.1958,22.4809,20.3022
27.3672,21.9885,22.4581,20.2552
27.3913,22.1486,22.4842,20.3584
27.3257,22.2127,22.5719,20.5341
27.1113,22.2944,22.5805,20.4773
26.3471,22.5336,22.6969,19.1876
26.1999,22.6758,22.7493,19.099
26.1213,22.6252,22.7646,19.1045
27.1737,22.6216,22.8011,19.8349
22.5423,22.4928,22.7276,21.6034
18.1524,22.4186,22.7547,21.6358
17.754,22.2931,22.7224,21.8974
17.8072,22.4477,22.7108,21.883
17.5972,22.4631,22.7164,21.8828
17.7301,22.3562,22.6956,21.8547
17.564,22.4036,22.6839,21.8481
17.3391,22.4511,22.7083,22.0176
17.8214,22.6155,22.7699,22.1614
17.767,22.6542,22.7672,22.3137
18.0198,22.5753,22.7837,22.3035
17.9439,22.6835,22.7641,22.282
18.0879,22.8262,22.8395,22.3753
17.9396,22.6853,22.8523,22.8273
19.2585,22.5751,22.8573,24.0627
20.0204,22.3042,22.7945,22.503
21.8395,22.3522,22.929,22.4217
21.4708,22.3628,22.9373,22.4247
21.3702,22.5796,23.196,22.343
21.8938,22.3616,22.9837,22.5181
21.9388,24.4829,23.0016,22.5011
21.7659,25.8154,23.018,22.6169
22.1804,25.6826,22.9609,22.5665
22.1053,25.9188,23.2652,22.8004
22.4171,25.996,23.4763,22.7722
22.7275,24.2819,23.5063,22.7746
24.8181,23.3112,23.3847,22.8648
21.9924,23.639,23.3749,22.6374
22.3214,23.3422,23.3958,22.3091
23.1529,23.1746,23.2636,23.0261
20.794,23.408,23.0985,23.7331
20.5536,23.3551,23.0561,24.024
23.3625,23.1499,23.0009,24.1839
24.1945,23.0391,22.9502,24.1196
24.8138,22.6303,24.4755,20.7643
24.5045,22.9437,24.2677,20.3842
23.8985,22.6351,23.8737,20.1137
23.861,23.0896,23.6885,20.1705
23.3785,22.8958,23.4633,20.146
23.0303,23.2172,23.3717,20.1903
22.8448,23.1499,23.2773,20.1734
22.7175,23.0386,23.2721,20.1761
22.5006,22.7366,23.0599,20.182
22.3709,22.3634,22.7083,20.21
22.2301,22.2463,22.4993,20.202
22.1237,22.1647,22.3112,20.1884
22.2391,22.4146,22.3397,20.1843
22.2215,22.3125,22.3318,20.2327
22.1484,22.1788,22.3325,20.2257
22.1188,22.5199,22.4764,20.3993
22.2512,22.5555,22.6347,20.2627
22.5013,22.7173,22.4973,20.2857
22.2597,22.1194,22.4592,20.2672
22.2634,22.4513,22.3162,20.1499
21.9044,22.2672,22.3276,20.2629
21.7508,22.3101,22.2793,20.2313
21.6779,22.6969,22.5765,20.1913
21.6035,22.5923,22.7047,20.2467
21.9344,22.6273,22.7032,22.28
21.9787,22.5165,22.7592,22.3175
22.1836,23.9345,22.8039,22.573
21.9547,24.319,22.9534,22.3808
22.1516,24.4886,22.9109,22.4767
22.2491,24.4556,23.1354,22.645
23.0934,24.3111,23.3031,22.4922
21.8443,23.4081,23.2532,22.425
21.5524,23.2361,23.1341,23.4598
21.277,23.1536,22.9924,23.8185
21.0242,23.0752,22.9691,23.9701
20.3884,23.6435,22.407,21.6607
20.2886,23.2234,22.4424,21.4885
20.1493,23.1103,22.4306,21.1891
20.0811,23.4716,22.4667,21.5856
20.0447,23.3735,22.5816,21.534
20.0125,23.2449,22.5609,21.4461
20.0219,23.6565,22.556,21.9205
20.045,23.5503,22.562,21.8541
19.3555,23.5686,22.585,22.2347
19.4744,23.2996,22.6885,22.7859
19.345,23.6798,22.7579,22.6757
19.5309,23.4009,22.7297,23.1148
19.6394,23.3957,22.7549,23.246
18.8327,23.5877,22.6173,22.0311
15.8852,22.8604,22.4525,20.2887
12.9294,22.7893,22.4325,19.4701
9.5074,22.0748,22.3911,18.1408
5.9116,21.696,22.41,17.0868
2.8786,21.7639,22.5609,16.5275
-0.6959,21.8021,22.4774,15.9156
-3.3306,21.5767,22.5446,14.905
-6.0241,21.7023,22.5612,14.2784
-7.9881,21.9482,22.4677,13.897
-11.2984,21.6804,22.4698,12.8908
-12.6308,21.5447,22.2563,11.9729
-10.0954,21.9093,22.0518,17.5127
-9.0463,21.8008,21.9834,18.7141
-9.9556,21.8401,21.7768,19.1698
-14.7285,21.9171,21.8675,13.5097
-15.7618,20.8599,21.8385,11.2548
-16.7528,21.0165,21.8074,10.6437
-17.3903,20.9787,21.754,10.1136
-17.871,20.765,21.7073,9.3448
13.132,20.7119,21.7416,8.9815
-17.5644,21.0002,21.7074,9.2799
-18.8167,20.6738,21.7539,8.6358
-19.0347,20.9867,21.6867,8.6696
-19.3043,20.9011,21.671,8.5439
-19.8191,20.6358,21.5463,8.0851
-19.7395,20.9823,21.6189,8.3075
-19.6438,20.7931,21.5482,8.0456
-19.4943,20.6318,21.6133,8.0631
-20.278,20.6384,21.5241,7.8888
-20.5669,20.8739,21.5375,8.0738
-17.6443,20.5143,21.534,7.6751
-20.0217,20.3493,21.5379,6.8615
-21.3298,19.0394,21.5229,4.4945
-21.2158,18.7639,21.4965,3.719
-21.8576,18.6896,21.4959,3.3944
-23.3445,18.8214,21.4963,3.2027
-22.8574,18.4164,21.4873,2.5221
-23.1417,18.4581,21.4773,2.4796
-24.1224,18.5976,21.4582,2.4745
-22.6481,19.2044,21.3505,11.3597
-21.5555,19.421,21.3305,14.3957
-21.4361,19.6622,21.2815,15.3007
-23.7674,19.3928,21.3941,6.0156
-24.3544,18.9125,21.3685,3.6263
-25.0457,18.3715,21.452,2.628
-24.657,18.1722,21.3758,2.0937
-25.1232,18.5386,21.5109,2.0888
-25.0788,18.2135,21.438,1.7438
-25.1989,17.88,21.441,1.3379
-25.3523,18.5295,21.4274,1.8466
-25.659,18.116,21.4048,1.3423
-24.9488,17.8669,21.4811,1.2057
-25.8875,18.6645,21.549,1.7748
-25.3705,18.0719,21.3883,1.1661
-25.0005,18.0422,21.3607,1.3138
-25.6839,18.5572,21.446,1.6464
-25.0911,18.2148,21.4376,1.306
-25.3118,18.0473,21.3557,1.2609
-25.635,18.7208,21.4191,1.6545
-25.5583,18.3331,21.3522,1.4624
-25.6175,18.1972,21.5495,1.3027
-25.3903,18.5394,21.4634,1.4514
-25.3261,18.4797,21.4573,1.5839
-25.8451,18.2076,21.4907,1.2875
-25.5001,18.936,21.562,1.8527
-25.6347,18.4155,21.4925,1.5566
-25.798,18.2898,21.3725,1.2857
-23.6021,19.052,21.481,10.0853
-22.5439,19.5567,21.3141,13.5273
-22.442,19.768,21.5018,14.2251
-24.0323,20.8152,21.3973,8.5156
-24.4156,18.7865,21.4249,3.2831
-25.0268,18.6781,21.5551,2.6196
-25.5337,19.1028,21.6148,2.5991
-25.2062,18.6548,21.5401,2.024
-25.7109,19.067,21.4753,2.379
-25.7147,19.1716,21.5192,2.3566
-25.2799,18.8917,21.548,2.0557
-26.0827,18.9764,21.4667,1.9981
-25.6848,19.0348,21.4847,2.0525
-25.4587,18.7451,21.559,1.9035
-25.5074,19.0494,21.4666,2.0998
-25.2529,18.9155,21.3889,1.9833
-25.0447,18.6384,21.4741,1.807
-25.6773,19.3699,21.3816,2.3644
-25.204,18.7999,21.3619,1.8976
-25.5677,18.7063,21.4435,1.872
-25.6451,19.1407,21.4502,2.1429
-25.7262,18.9031,21.4222,1.9694
-26.2556,18.6186,21.3847,1.7452
-26.9271,19.2073,21.3153,1.98
-25.9515,18.8025,21.4256,1.6777
-26.699,18.6083,21.4119,1.5598
-26.8159,19.2827,21.3534,2.0096
-26.255,18.8746,21.4512,1.7811
-24.767,19.3825,21.4427,8.2308
-23.6985,19.8231,21.5554,13.3582
-23.5728,20.0418,21.4888,14.2934
-25.9018,21.1935,21.4799,10.4344
-26.2522,19.7291,21.3752,4.1171
-25.9722,19.2205,21.5437,2.9969
-26.7235,18.9647,21.551,2.4006
-26.418,19.5646,21.4367,2.5854
-26.4198,19.1696,21.4932,2.3095
-27.0474,18.9766,21.529,1.9978
-26.5127,19.5469,21.5224,2.3938
-26.5983,19.1899,21.5858,2.2061
-26.9102,18.9875,21.6821,1.9057
-26.3372,19.5926,21.5567,2.4395
-26.7515,19.215,21.5391,2.2507
-26.9453,19.0029,21.6568,1.941
-26.06,19.6135,21.5578,2.492
-26.5615,19.2878,21.5702,2.2882
-26.8649,19.0464,21.6295,1.9581
-26.089,19.5145,21.6869,2.3641
-26.3715,19.3308,21.58,2.3765
-26.9999,19.06,21.6713,1.9818
-26.3356,19.6534,21.5559,2.5311
-26.6317,19.3098,21.5821,2.407
-26.6781,19.0892,21.6283,2.0647
-26.0361,19.6581,21.6054,2.6089
-26.4791,19.3007,21.6722,2.3636
-26.8049,19.0702,21.6061,2.0726
-24.4314,20.1137,21.5484,7.7524
-23.0752,20.1668,21.5227,12.5724
-23.1049,20.4382,21.512,14.1059
-25.425,22.0431,21.5028,13.1669
-25.6386,19.8415,21.6024,4.8274
-25.8176,19.4996,21.6415,3.7032
-26.2873,19.9761,21.5024,3.6541
-26.1303,19.563,21.5276,2.9754
-26.0381,19.3415,21.5426,2.6474
-26.7136,19.9965,21.5235,3.1423
-26.7142,19.542,21.4803,2.6773
-25.9742,19.3266,21.6141,2.4634
-26.3161,19.8532,21.6571,3.0158
-26.5974,19.4969,21.5702,2.6839
-26.2933,19.2691,21.523,2.303
-26.1227,19.8802,21.5043,2.9812
-26.5105,19.5533,21.5612,2.7658
-26.5145,19.3543,21.6551,2.407
-25.9544,19.8338,21.5942,2.953
-25.8664,19.5276,21.6165,2.8291
-26.7792,19.369,21.6822,2.6006
-26.3589,19.8052,21.5672,2.8928
-25.8715,19.5825,21.7423,2.8472
-25.0805,19.4459,21.6693,2.7073
-25.0528,20.0927,21.6512,3.4481
-24.2561,19.6747,21.722,3.1982
-24.0502,19.7327,21.7984,3.3638
-24.6143,19.9415,21.8952,3.5504
-23.4863,20.3393,21.6859,6.7649
-21.5821,20.5231,21.6577,12.2377
-21.2902,20.7203,21.4884,14.7737
-23.0729,21.8089,21.69,14.3932
-24.2524,20.1301,21.7123,5.9469
-23.9545,20.3872,21.5934,5.3846
-23.6577,19.9868,21.7214,4.5325
-24.3884,20.0004,21.7522,4.2465
-24.4572,20.2054,21.8624,4.1674
-24.4438,20.1124,21.829,3.9203
-23.9397,19.9915,21.9434,3.7763
-24.4332,20.5083,22.0694,4.1864
-24.5581,20.2228,22.0095,3.843
-24.3504,20.0658,22.161,3.635
-24.1523,20.6617,22.1587,4.211
-24.6036,20.3848,22.1842,4.0207
-25.0474,20.1873,22.2285,3.7164
-24.8758,20.5714,22.2322,3.994
-24.6177,20.4652,22.3024,3.9417
-24.7683,20.306,22.366,3.8236
-25.2984,20.9042,22.3459,4.357
-25.1452,20.5319,22.4007,3.938
-24.655,20.3791,22.3917,3.777
-24.7353,20.9293,22.3234,4.3443
-24.9625,20.5765,22.2394,4.0879
-24.9114,20.3529,22.2985,3.7431
-24.7376,20.7405,22.3996,4.0953
-24.711,20.6014,22.408,4.1257
-24.353,20.6367,22.3695,5.6221
-22.523,21.3779,22.2264,13.0379
-21.9468,21.5537,22.2577,14.8491
-22.2033,22.2914,22.2804,15.4241
-24.4867,21.1385,22.3068,7.3558
-24.6558,21.0665,22.3426,6.3279
-24.3545,20.7535,22.3243,5.4175
-24.4709,20.6976,22.3498,4.9559
-25.0852,20.9952,22.38,4.9494
-25.2525,20.7459,22.4443,4.4824
-24.8772,20.6882,22.4909,4.2444
-24.3728,21.0234,22.4368,4.6391
-25.0086,20.7638,22.4196,4.4369
-25.4035,20.8104,22.4523,4.4078
-25.336,20.8878,22.3319,4.4126
-24.8042,20.6412,22.3549,4.1766
-24.6772,20.7153,22.4188,4.2734
-24.8158,20.9415,22.3157,4.6041
-25.4288,20.6343,22.3827,4.3096
-25.5031,20.6352,22.3612,4.1464
-24.9438,20.852,22.3741,4.3781
-24.8651,20.6102,22.3382,4.2089
-25.2044,20.6968,22.3757,4.3297
-25.5256,20.8638,22.2812,4.4331
-25.4523,20.6164,22.3339,4.1523
-24.9686,20.5107,22.3498,4.0419
-24.6983,20.9082,22.4352,4.5278
-24.981,20.6538,22.4564,4.401
-25.2915,20.5936,22.454,4.2562
-23.0687,21.5893,22.3692,12.4531
-22.1074,21.7906,22.3652,14.4886
-21.7176,21.9304,22.4086,15.6879
-24.8024,21.7155,22.4404,8.5364
-25.8231,21.1227,22.4449,6.8431
-25.1215,20.7499,22.4065,5.6228
-24.7739,21.3067,22.3674,5.6619
-24.7454,20.9125,22.4031,5.028
-25.3524,20.8101,22.3815,4.7774
-25.3984,21.0393,22.4925,4.8164
-25.2766,20.9417,22.3715,4.6943
-24.8748,20.7079,22.4258,4.4134
-24.6557,20.9556,22.372,4.7083
-25.0783,20.9771,22.3716,4.8395
-25.2549,20.6748,22.3336,4.487
-25.4127,21.0284,22.4077,4.7291
-25.1273,20.8119,22.2666,4.5707
-24.6325,20.6877,22.2933,4.4529
-24.8268,20.7622,22.4114,4.6026
-25.1122,20.9912,22.4559,4.8352
-25.5054,20.6938,22.4815,4.4782
-25.3735,20.7633,22.4255,4.4176
-24.8172,20.9413,22.4184,4.6479
-24.724,20.6871,22.4467,4.495
-24.9207,20.8739,22.3436,4.7797
-25.4438,20.8815,22.3522,4.7398
-25.5006,20.6217,22.3851,4.3953
-25.3668,20.7412,22.3575,4.4406
-22.7606,21.4541,22.2841,12.0315
-21.9151,21.7437,22.2876,14.2457
-22.0729,21.8613,22.2473,15.613
-24.9975,21.8565,22.3822,9.2959
-25.802,21.0959,22.3647,7.312
-24.9825,20.7576,22.2839,6.077
-24.8722,21.1907,22.2674,5.8757
-24.9974,20.8705,22.2896,5.1767
-24.6577,20.7621,22.3589,4.8689
-25.088,21.2851,22.3646,5.2895
-25.4872,20.9403,22.4029,4.8731
-25.0715,20.7781,22.3866,4.6128
-24.7921,21.1227,22.3511,4.94
-24.6455,20.9686,22.353,4.9002
-24.9978,20.7818,22.3084,4.7359
-25.3549,21.1933,22.2767,5.1223
-25.5989,20.877,22.2678,4.7894
-25.2177,20.6643,22.2833,4.5217
-24.8623,21.0173,22.3319,4.8893
-24.3857,20.8589,22.2523,4.8662
-24.864,20.701,22.3021,4.749
-25.3279,20.9337,22.281,4.9147
-25.5051,20.8509,22.2858,4.7873
-25.1633,20.6069,22.299,4.473
-24.8029,20.931,22.2893,4.8333
-24.7109,20.7994,22.2956,4.8188
-24.7915,20.6627,22.2883,4.7116
-25.5237,20.7881,22.2625,4.7785
-23.5483,21.4226,22.2638,11.8461
-22.6459,21.6058,22.1797,13.7806
-21.9585,21.756,22.2121,15.3053
-24.4461,22.0429,22.2357,10.0711
-25.2716,21.1043,22.3122,7.7916
-25.8027,20.808,22.2742,6.5559
-25.0206,21.0899,22.2472,5.9853
-24.5176,20.8042,22.2785,5.2361
-24.6837,20.778,22.308,5.0217
-24.9266,21.1341,22.2108,5.3049
-25.3576,20.8677,22.2109,4.9838
-25.4119,20.6898,22.3045,4.6787
-25.0278,21.0746,22.2173,5.0185
-24.7582,20.8082,22.2141,4.8156
-24.7492,20.683,22.1871,4.7002
-25,21.1137,22.2276,5.1919
-25.4555,20.8044,22.2012,4.861
-25.6566,20.6294,22.2542,4.5626
-25.1674,20.9983,22.2229,4.8972
-24.6891,20.7767,22.2453,4.7202
-24.8182,20.6529,22.2224,4.6445
-25.0583,21.159,22.2708,5.2156
-25.5421,20.8166,22.2053,4.8866
-25.4559,20.5994,22.22,4.5934
-24.7763,21.0203,22.182,5.0001
-24.8487,20.7598,22.2165,4.7975
-24.8079,20.6062,22.2845,4.6718
-24.9097,21.1259,22.2139,5.2449
-23.3466,21.4426,22.1252,11.5989
-23.0743,21.6187,22.2277,13.5969
-22.5916,21.726,22.2007,15.3068
-24.7007,22.1369,22.1971,10.7102
-25.432,21.0568,22.2524,8.0022
-25.4373,21.135,22.1803,7.1887
-24.9979,20.9681,22.1704,6.1845
-24.8466,20.8312,22.1933,5.4733
-24.8765,20.9636,22.1359,5.3469
-25.2162,21.0672,22.2169,5.3582
-25.6723,20.7904,22.1831,4.9728
-25.5315,20.8558,22.2061,4.9025
-24.9485,20.9757,22.1475,4.9924
-24.9529,20.7685,22.1907,4.7817
-24.8595,20.8756,22.1739,4.9856
-24.8904,21.0069,22.1452,5.1864
-25.4205,20.7376,22.1652,4.8973
-25.8056,20.8798,22.1989,4.9416
-25.3733,20.8752,22.2008,4.8795
-25.1237,20.7397,22.1627,4.7692
-24.8917,20.6293,22.1452,4.6799
-24.8603,21.0537,22.2242,5.1906
-25.0426,20.7668,22.1358,4.985
-25.4731,20.576,22.1711,4.7296
-25.6647,21.0024,22.1228,5.1018
-25.4952,20.6586,22.0967,4.7524
-25.0216,20.4859,22.157,4.5367
-24.8136,20.9253,22.1073,5.0671
-23.1927,21.298,22.1509,11.1818
-22.5358,21.522,22.1186,13.2812
-22.7419,21.6673,22.2303,15.307
-24.9593,22.2923,22.1775,11.5038
-25.7619,21.0869,22.2649,8.331
-25.8955,21.3193,22.2777,7.6039
-25.3674,20.9756,22.2949,6.3371
-25.1514,20.784,22.3375,5.4929
-24.8926,21.0784,22.2339,5.4792
-25.0965,20.9659,22.1806,5.2679
-25.4009,20.7523,22.2286,4.9501
-25.4619,21.1229,22.1598,5.2441
-25.1752,20.8661,22.1713,5.0194
-25.0225,20.6727,22.2275,4.8023
-24.8727,21.0361,22.1179,5.2509
-25.1543,20.8488,22.1591,5.108
-25.47,20.672,22.1244,4.8733
-25.7774,20.8672,22.0762,5.0753
-25.7195,20.7575,22.1263,4.9039
-25.3275,20.5559,22.1904,4.6408
-25.0042,20.72,22.1764,4.796
-24.8667,20.8455,22.2041,5.0107
-24.8884,20.7194,22.2237,4.9537
-25.1889,20.6955,22.2164,4.9464
-25.7159,20.9805,22.2279,5.233
-25.8725,20.6427,22.1278,4.7911
-25.5049,20.4813,22.1679,4.5587
-25.1529,20.7501,22.0874,4.8523
-23.6371,21.0855,22.1124,10.6608
-22.8546,21.3589,22.0957,12.9318
-22.4855,21.4533,21.9875,14.9028
-24.4836,22.362,22.0817,12.1034
-25.6362,20.9618,22.125,8.5082
-26.3183,21.1167,22.0847,7.7702
-25.9798,20.6546,22.0194,6.2258
-25.4064,20.472,22.0897,5.2915
-25.1854,20.9183,22.0898,5.3867
-25.1441,20.6686,22.1484,5.0274
-24.9425,20.5617,22.2692,4.8363
-25.3897,21.0448,22.1851,5.2953
-25.5034,20.7194,22.2713,4.9744
-25.2556,20.5152,22.168,4.6454
-24.8812,20.9452,22.0484,5.1232
-24.7189,20.6621,22.1025,4.9621
-25.0035,20.4945,22.1301,4.806
-25.4567,20.8554,22.1083,5.1846
-25.5744,20.6154,22.1412,4.8954
-25.6458,20.3672,22.1124,4.5979
-25.469,20.8744,22.1154,5.0331
-25.1135,20.5108,22.0333,4.7439
-24.9621,20.3322,22.0935,4.5966
-25.0777,20.7977,22.1601,5.1403
-25.3276,20.5511,22.0577,4.9473
-25.49,20.3739,22.2406,4.7318
-25.6246,20.8129,22.1868,5.0916
-25.807,20.4822,22.1995,4.7408
-24.3983,20.8834,22.0008,9.6789
-23.3702,21.1541,21.9303,12.8545
-22.9236,21.3439,22.016,14.1479
-24.1418,22.3601,22.0285,12.3912
-25.2552,20.9999,22.1191,8.5663
-26.2494,20.9967,22.2306,7.696
-26.596,20.5681,22.3315,6.1229
-25.9302,20.7828,22.4986,5.4571
-25.2453,20.7621,22.3988,5.083
-25.3623,20.6796,22.3569,4.8994
-25.2877,20.8255,22.5196,5.0329
-25.2501,21.0048,22.6643,5.2249
-25.5233,20.846,22.6765,5.0214
-25.651,21.2264,22.8373,5.3724
-25.68,20.9808,22.5944,5.0847
-25.4498,20.694,22.6665,4.7454
-25.233,21.3099,22.6918,5.3453
-24.9191,20.8897,22.5448,5.0193
-25.0134,20.8046,22.4902,5.0167
-25.4323,21.0499,22.5397,5.3147
-25.6498,20.908,22.6497,5.1668
-25.8779,20.7341,22.8311,4.8534
-25.9255,21.2755,22.9144,5.3542
-25.4989,21.0093,22.9061,5.0567
-25.3159,20.8712,22.9463,4.9076
-24.9595,21.0201,22.2798,5.1294
-25.2822,20.973,22.2881,5.2656
-25.1865,20.6146,22.237,5.0055
-24.7226,21.1549,22.2894,9.1537
-24.0823,21.2551,22.3128,12.4272
-23.9042,21.3532,21.9808,14.122
-24.8575,22.6719,22.1327,13.1602
-25.6261,21.0052,22.1429,8.5285
-25.9376,20.9195,22.3653,7.5673
-25.764,20.6621,22.4946,6.2593
-25.48,20.5923,22.6866,5.367
-25.3753,21.1509,22.7764,5.5683
-25.1516,20.5452,21.9187,4.9521
-25.1933,20.6938,21.4814,5.1248
-25.4868,20.345,21.4775,4.9176
-25.577,20.0454,21.3542,4.5722
-26.0618,20.0357,21.3788,4.4706
-25.6842,19.8206,21.2723,4.2095
-25.4988,19.7672,21.2985,4.101
-25.1743,19.7226,21.3424,4.0905
-25.0149,19.709,21.4621,4.1345
-25.1995,19.8037,21.7444,4.261
-25.6409,19.8335,21.7328,4.2865
-26.0122,19.8819,21.9214,4.2523
-25.9674,19.9968,22.0702,4.2591
-25.7241,20.4671,22.0924,4.649
-25.497,20.3664,22.1161,4.5852
-25.1774,20.2125,22.2614,4.506
-25.0362,20.2056,22.3236,4.605
-24.8987,20.7541,22.2895,5.1538
-25.3242,20.2829,21.7348,4.8787
-25.2032,20.7466,21.768,7.9187
-24.2957,20.866,22.1008,11.7635
-23.9968,21.0326,22.2232,13.6277
-24.3743,22.5958,22.4354,13.6902
-25.4648,21.0682,22.4466,8.6791
-25.7865,21.038,21.8564,7.9485
-26.2688,20.032,21.2029,6.0139
-25.9921,20.1152,21.2227,5.2806
-25.6947,19.6584,21.2643,4.4678
-25.0887,19.7294,21.1519,4.3372
-25.2671,19.6563,21.229,4.2373
-25.1876,19.6888,21.3917,4.2614
-25.5363,19.6533,21.4726,4.2882
-25.7892,19.6359,21.5388,4.1747
-26.0451,19.985,21.6572,4.4492
-26.0754,19.8711,21.7214,4.3557
-25.8141,20.0322,21.7255,4.3953
-25.5837,19.8665,21.7526,4.1987
-25.2518,19.7501,21.7341,4.0971
-25.0728,20.0426,21.7424,4.5249
-25.104,20.0212,21.6656,4.6164
-25.4827,19.8325,21.7734,4.4125
-25.5872,19.9247,21.8671,4.4711
-25.8841,20.0564,21.8595,4.5463
-25.8375,19.8019,21.9094,4.2252
-25.6472,19.9717,22.0269,4.3711
-25.4389,20.1335,22.0238,4.5682
-25.0342,19.935,21.9084,4.4218
-24.8145,20.1933,21.8627,6.2769
-23.9252,20.6244,21.8072,11.6139
-23.9231,20.7728,21.8035,13.09
-24.2791,21.8961,21.8785,13.6485
-25.8963,20.8099,21.8218,8.7925
-26.5022,20.4824,21.9125,7.6838
-26.6183,20.0134,21.8801,6.0881
-26.1036,19.9617,21.951,5.0984
-25.6608,20.3063,21.9983,5.0334
-25.7465,20.1525,22.0381,4.7111
-25.6096,19.9522,21.97,4.4102
-25.549,20.3564,21.9546,4.7999
-25.5176,20.0694,21.9899,4.6522
-25.8664,19.8817,21.9288,4.4209
-25.6394,20.1944,21.8447,4.7491
-25.8356,19.9039,21.7488,4.3433
-25.5101,19.7143,21.9248,4.1932
-25.2575,20.2995,21.845,4.7421
-25.0489,20.0214,21.9464,4.515
-25.2887,20.0402,22.1331,4.6863
-25.4418,19.9978,22.0641,4.6839
-26.0107,20.2034,22.0659,4.8928
-26.0867,19.8166,21.8632,4.4193
-26.1474,19.6258,21.843,4.1677
-25.7198,20.0053,21.779,4.4945
-25.0675,19.711,21.7918,4.1445
-25.051,19.5832,21.904,4.0993
-25.0167,20.0425,21.8714,4.7898
-25.3687,19.7803,21.9749,4.8231
-24.3012,20.4975,22.008,10.9717
-24.058,20.7356,21.8666,13.1057
-24.3265,20.9127,21.819,13.7839
-25.9578,20.5682,21.9214,8.6111
-26.6139,20.2774,21.9071,7.5379
-26.3675,20.1167,21.7244,6.3216
-25.8401,19.747,21.7155,5.1023
-25.7701,19.8547,21.8938,4.7164
-25.7087,19.9797,21.7716,4.7855
-25.5625,19.8296,21.9076,4.5056
-25.5234,19.885,22.039,4.571
-25.7617,20.2407,22.0281,4.9418
-26.0023,19.8967,21.9448,4.6192
-26.0178,19.6906,21.9865,4.2672
-25.7457,19.9741,21.7936,4.4817
-25.3539,19.7501,21.756,4.3071
-25.2039,19.5632,21.7158,4.0969
-25.2981,20.0769,21.7292,4.7845
-25.3559,19.7192,21.7947,4.546
-25.8323,19.6145,21.8574,4.4217
-26.0896,19.7954,21.8999,4.5969
-26.4141,19.8309,21.9609,4.5601
-26.1642,19.6006,21.9982,4.2612
-25.8487,19.674,21.9101,4.3269
-25.597,19.7085,21.8343,4.4099
-25.345,19.4186,21.8757,4.21
-25.3795,19.4964,21.8717,4.3582
-25.3493,19.6538,21.7298,4.629
-24.4156,20.2572,21.5919,10.3727
-24.4288,20.469,21.8927,12.0818
-24.4804,20.6005,21.9546,13.8791
-25.6471,20.7472,22.0166,9.0608
-26.4556,20.1491,22.1173,7.6046
-26.7032,20.3913,22.3092,6.9048
-26.1845,19.9935,22.0944,5.6243
-25.8373,19.8083,22.1197,4.9107
